Recording,Site,Day,Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),File Offset (s),Begin File,Begin Path,Begin Date Time,species,background,exclusion code
4C,4,C,727,Spectrogram 1,1,3509.739517,3514.826321,198.4,1984.1,3509.74,S-04-306_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 04/S-04-306_000/S-04-306_2019-01-31/S-04-306_20190131_100007.wav,3509.74,TLWR,1,0
4C,4,C,732,Spectrogram 1,1,3599.255028,3600.366139,317.5,2023.8,3599.255,S-04-306_20190131_100007.wav,/Volumes/CBRP-ITA-2/Site 04/S-04-306_000/S-04-306_2019-01-31/S-04-306_20190131_100007.wav,3599.255,TLWR,1,0
5A,5,A,49,Spectrogram 1,1,1608.397957,1615.481288,396.8,3293.7,1608.398,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1608.398,TLWR,,0
5A,5,A,50,Spectrogram 1,1,1691.032691,1695.789634,515.9,2936.5,1691.033,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1691.033,TLWR,,0
5A,5,A,56,Spectrogram 1,1,1937.335117,1947.187545,353.6,4087.3,1937.335,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1937.335,TLWR,,0
5A,5,A,76,Spectrogram 1,1,2330.523666,2334.968109,476.2,4484.1,2330.524,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2330.524,TLWR,,0
5A,5,A,79,Spectrogram 1,1,2465.93616,2470.588936,436.5,3134.9,2465.936,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2465.936,TLWR,,0
5A,5,A,84,Spectrogram 1,1,2540.951432,2546.57643,476.2,3611.1,2540.951,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2540.951,TLWR,,0
5A,5,A,98,Spectrogram 1,1,3152.9945,3154.765332,158.7,3055.6,3152.994,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3152.994,TLWR,,0
5A,5,A,99,Spectrogram 1,1,3196.640318,3203.688926,476.2,3373,3196.64,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3196.64,TLWR,1,0
5A,5,A,100,Spectrogram 1,1,3216.499359,3223.200746,396.8,2777.8,3216.499,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3216.499,TLWR,1,0
5A,5,A,102,Spectrogram 1,1,3287.052827,3292.226437,674.6,2381,3287.053,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3287.053,TLWR,1,0
5A,5,A,103,Spectrogram 1,1,3304.06671,3319.136149,317.5,2500,3304.067,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3304.067,TLWR,1,0
5A,5,A,329,Spectrogram 1,1,1131.839229,1143.974642,357.1,1944.4,1131.839,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1131.839,TLWR,1,0
5A,5,A,366,Spectrogram 1,1,1214.387158,1222.078128,158.7,1825.4,1214.387,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1214.387,TLWR,,0
5A,5,A,379,Spectrogram 1,1,1255.133672,1265.862835,396.8,2301.6,1255.134,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1255.134,TLWR,1,0
5A,5,A,391,Spectrogram 1,1,1295.669789,1300.183676,317.5,2023.8,1295.67,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1295.67,TLWR,1,0
5A,5,A,396,Spectrogram 1,1,1313.881588,1320.791308,277.8,1825.4,1313.882,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1313.882,TLWR,1,0
5A,5,A,409,Spectrogram 1,1,1362.855203,1366.275341,357.1,1944.4,1362.855,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1362.855,TLWR,1,0
5A,5,A,413,Spectrogram 1,1,1376.501032,1380.233669,238.1,2261.9,1376.501,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1376.501,TLWR,1,0
5A,5,A,420,Spectrogram 1,1,1407.349652,1409.936457,198.4,2420.6,1407.35,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1407.35,TLWR,,0
5A,5,A,421,Spectrogram 1,1,1415.16215,1416.394788,793.7,2420.6,1415.162,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1415.162,TLWR,,0
5A,5,A,477,Spectrogram 1,1,1541.963535,1545.453117,357.1,2023.8,1541.964,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1541.964,TLWR,1,0
5A,5,A,519,Spectrogram 1,1,1637.489908,1642.559351,396.8,2301.6,1637.49,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1637.49,TLWR,1,0
5A,5,A,593,Spectrogram 1,1,1852.880887,1858.158663,238.1,2301.6,1852.881,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1852.881,TLWR,1,0
5A,5,A,646,Spectrogram 1,1,2025.305199,2034.437141,436.5,2142.9,2025.305,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2025.305,TLWR,1,0
5A,5,A,677,Spectrogram 1,1,2152.661111,2155.907638,198.4,2301.6,2152.661,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2152.661,TLWR,1,0
5A,5,A,679,Spectrogram 1,1,2167.10555,2172.018743,317.5,2261.9,2167.106,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2167.106,TLWR,1,0
5A,5,A,683,Spectrogram 1,1,2187.348599,2195.786096,317.5,2619,2187.349,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2187.349,TLWR,1,0
5A,5,A,690,Spectrogram 1,1,2213.058333,2228.266661,238.1,3081,2213.058,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2213.058,TLWR,1,0
5A,5,A,703,Spectrogram 1,1,2268.735397,2271.113868,238.1,1944.4,2268.735,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2268.735,TLWR,1,0
5A,5,A,709,Spectrogram 1,1,2282.830551,2287.257633,317.5,2222.2,2282.831,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2282.831,TLWR,1,0
5A,5,A,713,Spectrogram 1,1,2300.643045,2306.927765,0,1984.1,2300.643,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2300.643,TLWR,1,0
5A,5,A,730,Spectrogram 1,1,2354.634019,2363.314571,515.9,2658.7,2354.634,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2354.634,TLWR,1,0
5A,5,A,749,Spectrogram 1,1,2398.712316,2404.163703,198.4,2857.1,2398.712,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2398.712,TLWR,1,0
5A,5,A,753,Spectrogram 1,1,2419.215261,2423.086788,277.8,2579.4,2419.215,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2419.215,TLWR,1,0
5A,5,A,757,Spectrogram 1,1,2442.56492,2452.806936,396.8,3333.5,2442.565,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2442.565,TLWR,1,0
5A,5,A,777,Spectrogram 1,1,2554.531508,2558.941229,317.5,1984.1,2554.532,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2554.532,TLWR,1,0
5A,5,A,783,Spectrogram 1,1,2576.371778,2582.047572,471.4,1904.8,2576.372,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2576.372,TLWR,1,0
5A,5,A,806,Spectrogram 1,1,2631.196085,2636.682194,238.1,2341.3,2631.196,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2631.196,TLWR,1,0
5A,5,A,813,Spectrogram 1,1,2680.968311,2690.412752,396.8,2777.8,2680.968,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2680.968,TLWR,,0
5A,5,A,947,Spectrogram 1,1,2930.746146,2933.36561,317.5,2222.2,2930.746,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2930.746,TLWR,1,0
5A,5,A,954,Spectrogram 1,1,2960.987128,2965.431571,674.6,3214.3,2960.987,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2960.987,TLWR,,0
5A,5,A,955,Spectrogram 1,1,2971.716291,2979.3899,357.1,2698.4,2971.716,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2971.716,TLWR,,0
5A,5,A,970,Spectrogram 1,1,3017.130891,3024.767715,436.5,2857.1,3017.131,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3017.131,TLWR,,0
5A,5,A,984,Spectrogram 1,1,3073.96851,3078.15151,357.1,1706.3,3073.969,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3073.969,TLWR,1,0
5A,5,A,1004,Spectrogram 1,1,3247.134686,3252.777046,238.1,1984.1,3247.135,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3247.135,TLWR,1,0
5A,5,A,1030,Spectrogram 1,1,3366.783297,3375.047183,595.2,2936.5,3366.783,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3366.783,TLWR,,0
5A,5,A,1036,Spectrogram 1,1,3380.238153,3384.508985,357.1,2261.9,3380.238,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3380.238,TLWR,,0
5A,5,A,1054,Spectrogram 1,1,3452.284676,3461.156201,595.2,2976.2,3452.285,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3452.285,TLWR,,0
5A,5,A,1058,Spectrogram 1,1,3473.517308,3476.260363,515.9,2698.4,3473.517,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3473.517,TLWR,1,0
5A,5,A,1059,Spectrogram 1,1,3530.30342,3534.331196,476.2,3611.1,3530.303,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3530.303,TLWR,,0
5A,5,A,1062,Spectrogram 1,1,3481.431909,3485.355519,277.8,1865.1,3481.432,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3481.432,TLWR,,0
5A,5,A,1082,Spectrogram 1,1,3562.00801,3567.876064,634.9,2539.7,3562.008,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3562.008,TLWR,1,0
5A,5,A,1089,Spectrogram 1,1,3578.258004,3583.37953,119,2142.9,3578.258,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3578.258,TLWR,1,0
5A,5,A,1130,Spectrogram 1,1,2005.075169,2011.767875,151.5,2007.6,2005.075,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2005.075,TLWR,1,0
5A,5,A,1133,Spectrogram 1,1,1972.783514,1989.658508,227.3,2197,1972.784,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1972.784,TLWR,1,0
5A,5,A,1197,Spectrogram 1,1,1420.144768,1423.269789,32.6,2626.4,1420.145,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1420.145,TLWR,1,0
5A,5,A,1209,Spectrogram 1,1,1772.882976,1778.742349,252.5,2575.9,1772.883,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,1772.883,TLWR,1,0
5A,5,A,1251,Spectrogram 1,1,2488.936197,2494.405224,484.3,2215.6,2488.936,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,2488.936,TLWR,1,0
5A,5,A,1306,Spectrogram 1,1,3179.345266,3181.220266,330,2262.7,3179.345,S-05-307_20190116_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-16/S-05-307_20190116_100007.wav,3179.345,TLWR,1,0
5B,5,B,124,Spectrogram 1,1,1328.16596,1335.058319,396.8,3333.3,1328.166,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1328.166,TLWR,,0
5B,5,B,165,Spectrogram 1,1,1576.122514,1582.841262,674.6,3095.2,1576.123,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1576.123,TLWR,,0
5B,5,B,179,Spectrogram 1,1,1612.110022,1617.526687,357.1,2976.2,1612.11,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1612.11,TLWR,,0
5B,5,B,185,Spectrogram 1,1,1693.65307,1700.458623,158.7,3055.6,1693.653,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1693.653,TLWR,,0
5B,5,B,196,Spectrogram 1,1,1795.871131,1800.801685,357.1,3174.6,1795.871,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1795.871,TLWR,,0
5B,5,B,197,Spectrogram 1,1,1782.381552,1785.089885,396.8,3015.9,1782.382,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1782.382,TLWR,,0
5B,5,B,222,Spectrogram 1,1,1898.646352,1904.688016,436.5,3095.2,1898.646,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1898.646,TLWR,,0
5B,5,B,251,Spectrogram 1,1,2096.38315,2102.476898,277.8,3174.6,2096.383,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2096.383,TLWR,,0
5B,5,B,260,Spectrogram 1,1,2131.527048,2144.644959,317.5,3055.6,2131.527,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2131.527,TLWR,,0
5B,5,B,266,Spectrogram 1,1,2193.948435,2199.000516,277.8,3492.1,2193.948,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2193.948,TLWR,,0
5B,5,B,267,Spectrogram 1,1,2206.865097,2210.788707,396.8,3293.7,2206.865,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2206.865,TLWR,,0
5B,5,B,281,Spectrogram 1,1,2284.672949,2292.217311,357.1,3254,2284.673,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2284.673,TLWR,,0
5B,5,B,287,Spectrogram 1,1,2344.08052,2348.472947,277.8,3373,2344.081,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2344.081,TLWR,,0
5B,5,B,309,Spectrogram 1,1,2563.568138,2569.10633,436.5,3373,2563.568,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2563.568,TLWR,,0
5B,5,B,312,Spectrogram 1,1,2646.309102,2651.552155,595.2,2539.7,2646.309,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2646.309,TLWR,,0
5B,5,B,320,Spectrogram 1,1,2670.178558,2683.112581,396.8,2579.4,2670.179,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2670.179,TLWR,,0
5B,5,B,321,Spectrogram 1,1,2719.933422,2725.471615,595.2,3333.3,2719.933,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,2719.933,TLWR,,0
5B,5,B,332,Spectrogram 1,1,3047.590577,3065.89521,357.1,2936.5,3047.591,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,3047.591,TLWR,,0
5B,5,B,338,Spectrogram 1,1,3191.340366,3205.888972,555.6,2976.2,3191.34,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,3191.34,TLWR,,0
5B,5,B,340,Spectrogram 1,1,3240.854238,3247.588284,436.5,2658.7,3240.854,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,3240.854,TLWR,,0
5B,5,B,341,Spectrogram 1,1,3264.445917,3267.970221,476.2,3095.2,3264.446,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,3264.446,TLWR,,0
5B,5,B,342,Spectrogram 1,1,3296.338267,3308.332728,476.2,3373,3296.338,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,3296.338,TLWR,,0
5B,5,B,343,Spectrogram 1,1,3352.291046,3356.631322,396.8,2420.6,3352.291,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,3352.291,TLWR,,0
5B,5,B,348,Spectrogram 1,1,3451.470913,3456.401467,357.1,2896.8,3451.471,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,3451.471,TLWR,,0
5B,5,B,349,Spectrogram 1,1,3518.951466,3524.125075,555.6,2539.7,3518.951,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,3518.951,TLWR,,0
5B,5,B,371,Spectrogram 1,1,1144.665268,1150.741655,277.8,2261.9,1144.665,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1144.665,TLWR,,0
5B,5,B,372,Spectrogram 1,1,1200.791658,1215.275651,436.5,2420.6,1200.792,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1200.792,TLWR,,0
5B,5,B,476,Spectrogram 1,1,897.538189,902.5034651,515.9,3650.8,897.538,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,897.538,TLWR,,0
5B,5,B,479,Spectrogram 1,1,917.6597098,923.2847079,198.4,1904.8,917.66,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,917.66,TLWR,1,0
5B,5,B,487,Spectrogram 1,1,1027.643016,1030.351348,238.1,2063.5,1027.643,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1027.643,TLWR,,0
5B,5,B,494,Spectrogram 1,1,1050.629119,1051.514535,436.5,2936.5,1050.629,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1050.629,TLWR,,0
5B,5,B,502,Spectrogram 1,1,1083.283295,1086.946488,396.8,2341.3,1083.283,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1083.283,TLWR,,0
5B,5,B,504,Spectrogram 1,1,1093.908291,1097.311068,119,1984.1,1093.908,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1093.908,TLWR,1,0
5B,5,B,513,Spectrogram 1,1,1167.552036,1173.055506,357.1,2539.7,1167.552,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1167.552,TLWR,,0
5B,5,B,516,Spectrogram 1,1,1182.638836,1191.143715,476.2,3492.1,1182.639,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1182.639,TLWR,,0
5B,5,B,525,Spectrogram 1,1,1260.516628,1266.384681,277.8,2182.5,1260.517,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1260.517,TLWR,,0
5B,5,B,529,Spectrogram 1,1,1294.579116,1299.318698,277.8,2698.4,1294.579,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1294.579,TLWR,,0
5B,5,B,536,Spectrogram 1,1,1360.965919,1362.997168,357.1,2182.5,1360.966,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1360.966,TLWR,,0
5B,5,B,548,Spectrogram 1,1,1429.815936,1435.371489,396.8,2103.2,1429.816,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1429.816,TLWR,,0
5B,5,B,556,Spectrogram 1,1,1458.062454,1463.843702,277.8,2341.3,1458.062,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1458.062,TLWR,,0
5B,5,B,571,Spectrogram 1,1,1498.911071,1503.060375,238.1,2182.5,1498.911,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1498.911,TLWR,,0
5B,5,B,579,Spectrogram 1,1,1546.235381,1552.068712,317.5,2460.3,1546.235,S-05-307_20190120_100007.wav,/Volumes/CBRP-ITA-2/Site 05/S-05-307_000/S-05-307_2019-01-20/S-05-307_20190120_100007.wav,1546.235,TLWR,,0
